ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,iconId,rank,sortGroupId,spEffectId0,spEffectId1,spEffectId2,itemGetTutorialFlagId,swordArtsParamId,mountValue,sellValue,saleValue,sortId,compTrophySedId,trophySeqId,configurableWepAttr00,configurableWepAttr01,configurableWepAttr02,configurableWepAttr03,configurableWepAttr04,configurableWepAttr05,configurableWepAttr06,configurableWepAttr07,configurableWepAttr08,configurableWepAttr09,configurableWepAttr10,configurableWepAttr11,configurableWepAttr12,configurableWepAttr13,configurableWepAttr14,configurableWepAttr15,rarity,configurableWepAttr16,configurableWepAttr17,configurableWepAttr18,configurableWepAttr19,configurableWepAttr20,configurableWepAttr21,configurableWepAttr22,configurableWepAttr23,isDiscard,isDrop,isDeposit,disableMultiDropShare,showDialogCondType,showLogCondType,pad,defaultWepAttr,pad2_old,canMountWep_Dagger,canMountWep_SwordNormal,canMountWep_SwordLarge,canMountWep_SwordGigantic,canMountWep_SaberNormal,canMountWep_SaberLarge,canMountWep_katana,canMountWep_SwordDoubleEdge,canMountWep_SwordPierce,canMountWep_RapierHeavy,canMountWep_AxeNormal,canMountWep_AxeLarge,canMountWep_HammerNormal,canMountWep_HammerLarge,canMountWep_Flail,canMountWep_SpearNormal,canMountWep_SpearLarge,canMountWep_SpearHeavy,canMountWep_SpearAxe,canMountWep_Sickle,canMountWep_Knuckle,canMountWep_Claw,canMountWep_Whip,canMountWep_AxhammerLarge,canMountWep_BowSmall,canMountWep_BowNormal,canMountWep_BowLarge,canMountWep_ClossBow,canMountWep_Ballista,canMountWep_Staff,canMountWep_Sorcery,canMountWep_Talisman,canMountWep_ShieldSmall,canMountWep_ShieldNormal,canMountWep_ShieldLarge,canMountWep_Torch,reserved_canMountWep,reserved2_canMountWep_old,spEffectMsgId0,spEffectMsgId1,spEffectId_forAtk0,spEffectId_forAtk1,spEffectId_forAtk2,mountWepTextId,pad6,
85012,Eochaid's Dancing Blade,1,0,[0|0|0],10095,0,10,-1,-1,-1,710600,1012,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85013,Flame Dance,1,0,[0|0|0],10766,0,10,-1,-1,-1,710600,1045,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85014,Ice Lightning Sword,1,0,[0|0|0],10327,0,10,-1,-1,-1,710600,1043,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85015,Knowledge Above All,1,0,[0|0|0],10410,0,10,-1,-1,-1,710600,1182,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85016,Magma Guillotine,1,0,[0|0|0],10283,0,10,-1,-1,-1,710600,1176,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85017,Nebula,1,0,[0|0|0],10483,0,10,-1,-1,-1,710600,1047,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85018,Shriek of Milos,1,0,[0|0|0],10096,0,10,-1,-1,-1,710600,1015,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85019,Siluria's Woe,1,0,[0|0|0],10642,0,10,-1,-1,-1,710600,1009,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85020,Wave of Gold,1,0,[0|0|0],10090,0,10,-1,-1,-1,710600,1020,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85021,Waterfowl Dance,1,0,[0|0|0],10322,0,10,-1,-1,-1,710600,1028,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85022,Frenzyflame Thrust,1,0,[0|0|0],10645,0,10,-1,-1,-1,710600,1050,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85023,Ordovis's Vortex,1,0,[0|0|0],10086,0,10,-1,-1,-1,710600,1198,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85024,Corpse Piler,1,0,[0|0|0],10324,0,10,-1,-1,-1,710600,1177,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85025,Storm Kick,1,0,[0|0|0],10811,0,10,-1,-1,-1,710600,1190,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85026,Bloodblade Dance,1,0,[0|0|0],10364,0,10,-1,-1,-1,710600,1179,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85027,Bloodhound's Finesse,1,0,[0|0|0],10282,0,10,-1,-1,-1,710600,1175,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85028,The Queen's Black Flame,1,0,[0|0|0],10127,0,10,-1,-1,-1,710600,1170,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85029,Thundercloud Form,1,0,[0|0|0],10204,0,10,-1,-1,-1,710600,1026,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85030,Ruinous Ghostflame,1,0,[0|0|0],10093,0,10,-1,-1,-1,710600,1021,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85031,Fires of Slumber,1,0,[0|0|0],10924,0,10,-1,-1,-1,710600,1195,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85032,Gravity Bolt,1,0,[0|0|0],10888,0,10,-1,-1,-1,710600,1194,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85033,Erdtree Slam,1,0,[0|0|0],10887,0,10,-1,-1,-1,710600,1193,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85034,Sorcery of the Crozier,1,0,[0|0|0],10881,0,10,-1,-1,-1,710600,1192,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85035,Great-Serpent Hunt,1,0,[0|0|0],10643,0,10,-1,-1,-1,710600,1188,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85036,Sacred Phalanx,1,0,[0|0|0],10604,0,10,-1,-1,-1,710600,1187,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85037,Thunderstorm,1,0,[0|0|0],10533,0,10,-1,-1,-1,710600,1186,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85038,Rosus's Summons,1,0,[0|0|0],10531,0,10,-1,-1,-1,710600,1185,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85039,Familial Rancor,1,0,[0|0|0],10482,0,10,-1,-1,-1,710600,1184,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85040,Devourer of Worlds,1,0,[0|0|0],10452,0,10,-1,-1,-1,710600,1183,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85041,MOONVEIL DUPE,1,0,[0|0|0],8367,0,10,-1,-1,-1,710600,1178,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85042,Magma Shower,1,0,[0|0|0],10245,0,10,-1,-1,-1,710600,1172,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85043,Radahn's Rain,1,0,[0|0|0],11080,0,10,-1,-1,-1,710600,1169,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85044,Zamor Ice Storm,1,0,[0|0|0],10289,0,10,-1,-1,-1,710600,1168,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85045,Corpse Wax Cutter,1,0,[0|0|0],10101,0,10,-1,-1,-1,710600,1167,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85046,Unblockable Blade,1,0,[0|0|0],10051,0,10,-1,-1,-1,710600,1054,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85047,Last Rites,1,0,[0|0|0],10047,0,10,-1,-1,-1,710600,1053,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85048,Golden Tempering,1,0,[0|0|0],10046,0,10,-1,-1,-1,710600,1052,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85049,Miquella's Ring of Light,1,0,[0|0|0],10722,0,10,-1,-1,-1,710600,1051,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
