ID,Name,equipId,value,mtrlId,eventFlag_forStock,eventFlag_forRelease,sellQuantity,pad3,equipType,costType,pad1,setNum,value_Add,value_Magnification,iconId,nameMsgId,menuTitleMsgId,menuIconId,pad2,
30112,Alluring Pot - Nomadic Warrior's Cookbook [21],390,0,301120,0,67120,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30113,Beastlure Pot - Nomadic Warrior's Cookbook [5],391,0,301130,0,67830,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30114,Roped Fire Pot - Nomadic Warrior's Cookbook [7],400,0,301140,0,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30115,Roped Lightning Pot - Ancient Dragon Apostle's Cookbook [2],420,0,301150,0,68010,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30116,Roped Fetid Pot - Nomadic Warrior's Cookbook [4],430,0,301160,0,67800,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30117,Roped Poison Pot - Nomadic Warrior's Cookbook [14],440,0,301170,0,67870,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30118,Roped Oil Pot - Nomadic Warrior's Cookbook [17],450,0,301180,0,67100,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30119,Roped Magic Pot - Glintstone Craftsman's Cookbook [4],460,0,301190,0,67400,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30120,Roped Fly Pot - Nomadic Warrior's Cookbook [24],470,0,301200,0,67910,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30122,Roped Volcano Pot - Nomadic Warrior's Cookbook [20],490,0,301220,0,67230,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30123,Roped Holy Water Pot - Missionary's Cookbook [1],510,0,301230,0,67610,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30124,Volcano Pot - Nomadic Warrior's Cookbook [20],600,0,301240,0,67230,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30125,Albinauric Pot - Glintstone Craftsman's Cookbook [3],610,0,301250,0,67480,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30126,Cursed-Blood Pot - Nomadic Warrior's Cookbook [12],630,0,301260,0,67060,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30127,Sleep Pot - Fevor's Cookbook [1],640,0,301270,0,68200,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30128,Rancor Pot - Nomadic Warrior's Cookbook [9],650,0,301280,0,67430,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30129,Magic Pot - Glintstone Craftsman's Cookbook [4],660,0,301290,0,67400,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30130,Academy Magic Pot - Glintstone Craftsman's Cookbook [8],661,0,301300,0,67440,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30131,Rot Pot - Nomadic Warrior's Cookbook [22],670,0,301310,0,67890,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30200,Rowa Raisin - Default,810,0,302000,0,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30201,Sweet Raisin - Nomadic Warrior's Cookbook [19],811,0,302010,0,67070,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30202,Frozen Raisin - Nomadic Warrior's Cookbook [23],812,0,302020,0,67090,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30300,Neutralizing Boluses - Armorer's Cookbook [2],900,0,303000,0,67210,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30301,Stanching Boluses - Nomadic Cookbook [7],910,0,303010,0,67050,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30302,Thawfrost Boluses - Nomadic Warrior's Cookbook [16],920,0,303020,0,67290,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30303,Stimulating Boluses - Nomadic Warrior's Cookbook [16],930,0,303030,0,67290,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30304,Preserving Boluses - Armorer's Cookbook [6],940,0,303040,0,67300,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30305,Rejuvenating Boluses - Missionary's Cookbook [7],950,0,303050,0,68230,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30306,Clarifying Boluses - Frenzied's Cookbook [1],960,0,303060,0,68400,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30400,Pickled Turtle Neck - Nomadic Warrior's Cookbook [3],1100,0,304000,0,67010,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30401,Immunizing Cured Meat - Armorer's Cookbook [5],1110,0,304010,0,67310,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30402,Invigorating Cured Meat - Nomadic Warrior's Cookbook [2],1120,0,304020,0,67110,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30403,Clarifying Cured Meat - Nomadic Warrior's Cookbook [23],1130,0,304030,0,67090,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30404,Dappled Cured Meat - Nomadic Warrior's Cookbook [18],1140,0,304040,0,67270,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30405,Spellproof Dried Liver - Nomadic Warrior's Cookbook [11],1150,0,304050,0,67220,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30406,Fireproof Dried Liver - Armorer's Cookbook [1],1160,0,304060,0,67200,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30407,Lightningproof Dried Liver - Ancient Dragon Apostle's Cookbook [4],1170,0,304070,0,68020,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30408,Holyproof Dried Liver - Missionary's Cookbook [6],1180,0,304080,0,67130,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30409,Silver-Pickled Fowl Foot - Missionary's Cookbook [3],1190,0,304090,0,67650,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30410,Gold-Pickled Fowl Foot - Missionary's Cookbook [2],1200,0,304100,0,67600,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30411,Exalted Flesh - Armorer's Cookbook [3],1210,0,304110,0,67280,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30413,Immunizing White Cured Meat - Armorer's Cookbook [5],1310,0,304130,0,67310,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30414,Invigorating White Cured Meat - Nomadic Warrior's Cookbook [2],1320,0,304140,0,67110,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30415,Clarifying White Cured Meat - Nomadic Warrior's Cookbook [23],1330,0,304150,0,67090,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30416,Dappled White Cured Meat - Nomadic Warrior's Cookbook [18],1340,0,304160,0,67270,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30500,Fire Grease - Armorer's Cookbook [1],1400,0,305000,0,67200,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30501,Lightning Grease - Ancient Dragon Apostle's Cookbook [1],1410,0,305010,0,68000,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30502,Magic Grease - Glintstone Craftsman's Cookbook [5],1420,0,305020,0,67420,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30503,Holy Grease - Missionary's Cookbook [4],1430,0,305030,0,67640,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30504,Blood Grease - Nomadic Warrior's Cookbook [6],1440,0,305040,0,67020,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30505,Soporific Grease - Fevor's Cookbook [2],1450,0,305050,0,68220,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30506,Poison Grease - Nomadic Warrior's Cookbook [8],1460,0,305060,0,67880,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30507,Freezing Grease - Glintstone Craftsman's Cookbook [2],1470,0,305070,0,67450,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30508,Dragonwound Grease - Ancient Dragon Apostle's Cookbook [3],1480,0,305080,0,68030,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30509,Rot Grease - Nomadic Warrior's Cookbook [22],1490,0,305090,0,67890,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30510,Drawstring Fire Grease - Armorer's Cookbook [1],1500,0,305100,0,67200,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30511,Drawstring Lightning Grease - Ancient Dragon Apostle's Cookbook [1],1510,0,305110,0,68000,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30512,Drawstring Magic Grease - Glintstone Craftsman's Cookbook [5],1520,0,305120,0,67420,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30513,Drawstring Holy Grease - Missionary's Cookbook [4],1530,0,305130,0,67640,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30514,Drawstring Blood Grease - Nomadic Warrior's Cookbook [6],1540,0,305140,0,67020,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30515,Drawstring Soporific Grease - Fevor's Cookbook [2],1550,0,305150,0,68220,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30516,Drawstring Poison Grease - Nomadeic Warrior's Cookbook [8],1560,0,305160,0,67880,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30518,Drawstring Rot Grease - Nomadic Warrior's Cookbook [22],1590,0,305180,0,67890,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30519,Shield Grease - Glintstone Craftsman's Cookbook [4],1690,0,305190,0,67400,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30600,Bone Dart - Default,1710,0,306000,0,0,-1,0,3,0,0,5,0,1,-1,-1,-1,-1,[0|0]
30601,Poisonbone Dart - Nomadic Warrior's Cookbook [14],1720,0,306010,0,67870,-1,0,3,0,0,5,0,1,-1,-1,-1,-1,[0|0]
30602,Crystal Dart - Nomadic Warrior's Cookbook [11],1740,0,306020,0,67220,-1,0,3,0,0,5,0,1,-1,-1,-1,-1,[0|0]
30700,Rainbow Stone - Default,2020,0,307000,0,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30701,Glowstone - Nomadic Warrior's Cookbook [2],2030,0,307010,0,67110,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30702,Grace Mimic - Missionary's Cookbook [2],2050,0,307020,0,67600,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30703,Soft Cotton - Nomadic Warrior's Cookbook [7],2100,0,307030,0,67050,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30704,Soap - Nomadic Warrior's Cookbook [17],2120,0,307040,0,67100,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30800,Cuckoo Glintstone - Glintstone Craftsman's Cookbook [1],3030,0,308000,0,67410,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30801,Warming Stone - Nomadic Warrior's Cookbook [19],3310,0,308010,0,67070,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30802,Frenzyflame Stone - Frenzied’s Cookbook [2],3311,0,308020,0,68410,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30803,Scriptstone - Missionary's Cookbook [2],3320,0,308030,0,67600,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30804,Bewitching Branch - Fevor's Cookbook [3],3350,0,308040,0,68210,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30900,Uplifting Aromatic - Perfumer's Cookbook [1],3500,0,309000,0,67840,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30901,Spark Aromatic - Perfumer's Cookbook [1],3510,0,309010,0,67840,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30902,Ironjar Aromatic - Perfumer's Cookbook [3],3520,0,309020,0,67860,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30903,Bloodboil Aromatic - Perfumer's Cookbook [2],3550,0,309030,0,67850,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30904,Poison Spraymist - Perfumer's Cookbook [2],3580,0,309040,0,67850,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30905,Acid Spraymist - Perfumer's Cookbook [4],3610,0,309050,0,67920,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
32000,Bone Arrow (Fletched) - Nomadic Warrior's Cookbook [1],50030000,0,320000,0,67000,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32001,Bone Arrow - Nomadic Warrior's Cookbook [1],50110000,0,320010,0,67000,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32002,Firebone Arrow (Fletched) - Armorer's Cookbook [2],50130000,0,320020,0,67210,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32003,Firebone Arrow - Armorer's Cookbook [2],50140000,0,320030,0,67210,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32004,Poisonbone Arrow (Fletched) - Nomadic Warrior's Cookbook [3],50150000,0,320040,0,67010,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32005,Poisonbone Arrow - Nomadic Warrior's Cookbook [3],50160000,0,320050,0,67010,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32006,Sleepbone Arrow (Fletched) - Fevor's Cookbook [2],50170000,0,320060,0,68220,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32007,Sleepbone Arrow - Fevor's Cookbook [2],50180000,0,320070,0,68220,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32008,Stormwing Bone Arrow - Nomadic Warrior's Cookbook [10],50190000,0,320080,0,67030,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32009,Lightningbone Arrow (Fletched) - Ancient Dragon Apostle's Cookbook [1],50200000,0,320090,0,68000,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32010,Lightningbone Arrow - Ancient Dragon Apostle's Cookbook [1],50210000,0,320100,0,68000,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32011,Rainbow Stone Arrow - Nomadic Warrior's Cookbook [7],50220000,0,320110,0,67050,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32012,Shattershard Arrow - Nomadic Warrior's Cookbook [11],50230000,0,320120,0,67220,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32013,Magicbone Arrow (Fletched) - Glintstone Craftsman's Cookbook [5],50260000,0,320130,0,67420,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32014,Magicbone Arrow - Glintstone Craftsman's Cookbook [5],50270000,0,320140,0,67420,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32015,Haligbone Arrow (Fletched) - Missionary's Cookbook [4],50280000,0,320150,0,67640,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32016,Haligbone Arrow - Missionary's Cookbook [4],50290000,0,320160,0,67640,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32017,Bloodbone Arrow (Fletched) - Nomadic Warrior's Cookbook [6],50300000,0,320170,0,67020,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32018,Bloodbone Arrow - Nomadic Warrior's Cookbook [6],50310000,0,320180,0,67020,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32019,Coldbone Arrow (Fletched) - Glintstone Craftsman's Cookbook [7],50320000,0,320190,0,67470,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32020,Coldbone Arrow - Glintstone Craftsman's Cookbook [7],50330000,0,320200,0,67470,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32021,Rotbone Arrow (Fletched) - Nomadic Warrior's Cookbook [15],50340000,0,320210,0,67900,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32022,Rotbone Arrow - Nomadic Warrior's Cookbook [15],50350000,0,320220,0,67900,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32100,Bone Great Arrow (Fletched) - Nomadic Warrior's Cookbook [1],51050000,0,321000,0,67080,-1,0,0,0,0,5,0,1,-1,-1,-1,-1,[0|0]
32101,Bone Great Arrow - Nomadic Warrior's Cookbook [1],51060000,0,321010,0,67080,-1,0,0,0,0,5,0,1,-1,-1,-1,-1,[0|0]
32200,Bone Bolt - Nomadic Warrior's Cookbook [1],52090000,0,322000,0,67000,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32201,Firebone Bolt - Armorer's Cookbook [2],52100000,0,322010,0,67210,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32202,Lightningbone Bolt - Ancient Dragon Apostle's Cookbook [1],52110000,0,322020,0,68000,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32203,Magicbone Bolt - Glintstone Craftsman's Cookbook [5],52120000,0,322030,0,67420,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32204,Haligbone Bolt - Missionary's Cookbook [4],52130000,0,322040,0,67640,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32205,Poisonbone Bolt - Nomadic Warrior's Cookbook [3],52140000,0,322050,0,67010,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32206,Bloodbone Bolt - Nomadic Warrior's Cookbook [6],52150000,0,322060,0,67020,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32207,Coldbone Bolt - Glintstone Craftsman's Cookbook [7],52160000,0,322070,0,67470,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32208,Rotbone Bolt - Nomadic Warrior's Cookbook [15],52170000,0,322080,0,67900,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32209,Sleepbone Bolt -  Fevor's Cookbook [2],52180000,0,322090,0,68220,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32300,Bone Ballista Bolt - Nomadic Warrior's Cookbook [13],53030000,0,323000,0,67080,-1,0,0,0,0,5,0,1,-1,-1,-1,-1,[0|0]
38500,Destined Death,86001,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38501,Night-and-Flame Stance,86004,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,1019,-1,-1,[0|0]
38502,Angel's Wings,86002,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38503,Great Oracular Bubble,86003,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38504,Taker's Flames,86005,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38505,Transient Moonlight,86006,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38506,Bloodboon Ritual,86007,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38507,Cursed-Blood Slice,86008,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38508,Death Flare,86010,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38509,Dynast's Finesse,86011,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38510,Eochaid's Dancing Blade,86012,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38511,Flame Dance,86013,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38512,Ice Lightning Sword,86014,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38513,Knowledge Above All,86015,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38514,Magma Guillotine,86016,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38515,Nebula,86017,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38516,Shriek of Milos,86018,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38517,Siluria's Woe,86019,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38518,Wave of Gold,86020,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38519,Waterfowl Dance,86021,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38520,Frenzyflame Thrust,86022,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38521,Ordovis's Vortex,86023,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38522,Corpse Piler,86024,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38523,Storm Kick,86025,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38524,Bloodblade Dance,86026,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38525,Bloodhound's Finesse,86027,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38526,The Queen's Black Flame,86028,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38527,Thundercloud Form,86029,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38528,Ruinous Ghostflame,86030,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38530,Gravity Bolt,86032,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38531,Erdtree Slam,86033,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38532,Sorcery of the Crozier,86034,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38533,Great-Serpent Hunt,86035,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38534,Sacred Phalanx,86036,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38535,Thunderstorm,86037,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38536,Rosus's Summons,86038,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38537,Familial Rancor,86039,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38538,Devourer of Worlds,86040,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38539,Magma Shower,86042,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38541,Zamor Ice Storm,86044,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38542,Corpse Wax Cutter,86045,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38543,Unblockable Blade,86046,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38544,Last Rites,86047,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38545,Golden Tempering,86048,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38546,Miquella's Ring of Light,86049,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38547,Ancient Lightning Spear ,86050,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38548,Ghostflame Ignition,86051,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38549,Claw Flick,86052,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38550,Regal Beastclaw,86053,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38551,Oath of Vengeance,86054,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38552,Onyx Lord's Repulsion,86055,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38553,Alabaster Lord's Pull,86056,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38554,Spinning Wheel,86057,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38555,Blade of Gold,86058,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38556,Blade of Death,86059,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38557,Flowing Form (Hammer),86060,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38559,Wave of Destruction,86062,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38560,Starcaller Cry,86063,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
